"bug.id","treatment","temp.avg","temp.var","instar","day.age","mass.wand","mass.48em","num.ovp","suc.ovp","instar.em","bled.em","num.em","num.coc","num.fail.spin","num.ecl","num.unem","load","date.laid.j","date.hatch.j","date.died.j","date.3.j","date.4.j","date.5.j","date.wand.j","date.ovp.j","date.em.j","date.ecl.j","waspdev.tot","waspdev.int","stsp.llsurv","stsp.pupsurv","tot.elsurv","tot.llsurv","tot.surv","timeto3","timeto4","timeto5","int3","ttwand","ttem","date.coll.j","coll.loc","pop","diet","end","int5","use","int4","ttend","mass"
"25.0_p_45","para","25","0","end",19,NA,2772.84,1,1,5,0,130,123,7,104,25,155,NA,158,NA,164,169,173,NA,164,177,182,18,13,0.946153846153846,0.845528455284553,0.838709677419355,0.793548387096774,0.670967741935484,6,11,15,5,NA,19,NA,NA,"lab","col",177,4,1,4,19,2772.84
"25.0_p_46","para","25","0","3",6,NA,3369.64,1,1,5,1,127,121,6,111,15,142,NA,158,NA,164,168,172,NA,164,176,181,17,12,0.952755905511811,0.917355371900826,0.894366197183099,0.852112676056338,0.78169014084507,6,10,14,4,NA,18,NA,NA,"lab","col",176,4,1,4,18,87.66
"25.0_p_46","para","25","0","4",10,NA,3369.64,1,1,5,1,127,121,6,111,15,142,NA,158,NA,164,168,172,NA,164,176,181,17,12,0.952755905511811,0.917355371900826,0.894366197183099,0.852112676056338,0.78169014084507,6,10,14,4,NA,18,NA,NA,"lab","col",176,4,1,4,18,256.09
"25.0_p_46","para","25","0","5",14,NA,3369.64,1,1,5,1,127,121,6,111,15,142,NA,158,NA,164,168,172,NA,164,176,181,17,12,0.952755905511811,0.917355371900826,0.894366197183099,0.852112676056338,0.78169014084507,6,10,14,4,NA,18,NA,NA,"lab","col",176,4,1,4,18,1711.58
"25.0_p_46","para","25","0","end",18,NA,3369.64,1,1,5,1,127,121,6,111,15,142,NA,158,NA,164,168,172,NA,164,176,181,17,12,0.952755905511811,0.917355371900826,0.894366197183099,0.852112676056338,0.78169014084507,6,10,14,4,NA,18,NA,NA,"lab","col",176,4,1,4,18,3369.64
"25.0_p_5","para","25","0","3",5,NA,2506.73,1,1,5,0,112,96,16,66,38,150,NA,153,NA,158,162,166,NA,158,172,177,19,14,0.857142857142857,0.6875,0.746666666666667,0.64,0.44,5,9,13,4,NA,19,NA,NA,"lab","col",172,6,1,4,19,44.5
"25.0_p_5","para","25","0","4",9,NA,2506.73,1,1,5,0,112,96,16,66,38,150,NA,153,NA,158,162,166,NA,158,172,177,19,14,0.857142857142857,0.6875,0.746666666666667,0.64,0.44,5,9,13,4,NA,19,NA,NA,"lab","col",172,6,1,4,19,NA
"25.0_p_5","para","25","0","5",13,NA,2506.73,1,1,5,0,112,96,16,66,38,150,NA,153,NA,158,162,166,NA,158,172,177,19,14,0.857142857142857,0.6875,0.746666666666667,0.64,0.44,5,9,13,4,NA,19,NA,NA,"lab","col",172,6,1,4,19,926.16
"25.0_p_5","para","25","0","end",19,NA,2506.73,1,1,5,0,112,96,16,66,38,150,NA,153,NA,158,162,166,NA,158,172,177,19,14,0.857142857142857,0.6875,0.746666666666667,0.64,0.44,5,9,13,4,NA,19,NA,NA,"lab","col",172,6,1,4,19,2506.73
"25.0_p_6","para","25","0","3",5,NA,3061.8,1,1,5,0,68,62,6,46,12,80,NA,153,NA,158,161,165,NA,158,169,174,16,11,0.911764705882353,0.741935483870968,0.85,0.775,0.575,5,8,12,3,NA,16,NA,NA,"lab","col",169,4,1,4,16,65.57
"25.0_p_6","para","25","0","4",8,NA,3061.8,1,1,5,0,68,62,6,46,12,80,NA,153,NA,158,161,165,NA,158,169,174,16,11,0.911764705882353,0.741935483870968,0.85,0.775,0.575,5,8,12,3,NA,16,NA,NA,"lab","col",169,4,1,4,16,266.47
"25.0_p_6","para","25","0","5",12,NA,3061.8,1,1,5,0,68,62,6,46,12,80,NA,153,NA,158,161,165,NA,158,169,174,16,11,0.911764705882353,0.741935483870968,0.85,0.775,0.575,5,8,12,3,NA,16,NA,NA,"lab","col",169,4,1,4,16,1545.68
"25.0_p_6","para","25","0","end",16,NA,3061.8,1,1,5,0,68,62,6,46,12,80,NA,153,NA,158,161,165,NA,158,169,174,16,11,0.911764705882353,0.741935483870968,0.85,0.775,0.575,5,8,12,3,NA,16,NA,NA,"lab","col",169,4,1,4,16,3061.8
"25.0_p_9","para","25","0","3",5,NA,4566.75,2,1,5,0,199,170,29,135,122,321,NA,153,NA,158,162,166,NA,158,172,177,19,14,0.85427135678392,0.794117647058823,0.61993769470405,0.529595015576324,0.420560747663551,5,9,13,4,NA,19,NA,NA,"lab","col",172,6,1,4,19,72.13
"25.0_p_9","para","25","0","4",9,NA,4566.75,2,1,5,0,199,170,29,135,122,321,NA,153,NA,158,162,166,NA,158,172,177,19,14,0.85427135678392,0.794117647058823,0.61993769470405,0.529595015576324,0.420560747663551,5,9,13,4,NA,19,NA,NA,"lab","col",172,6,1,4,19,211.07
"25.0_p_9","para","25","0","5",13,NA,4566.75,2,1,5,0,199,170,29,135,122,321,NA,153,NA,158,162,166,NA,158,172,177,19,14,0.85427135678392,0.794117647058823,0.61993769470405,0.529595015576324,0.420560747663551,5,9,13,4,NA,19,NA,NA,"lab","col",172,6,1,4,19,981.44
"25.0_p_9","para","25","0","end",19,NA,4566.75,2,1,5,0,199,170,29,135,122,321,NA,153,NA,158,162,166,NA,158,172,177,19,14,0.85427135678392,0.794117647058823,0.61993769470405,0.529595015576324,0.420560747663551,5,9,13,4,NA,19,NA,NA,"lab","col",172,6,1,4,19,4566.75
"25.10_c_1","control","25","10","3",4,11123.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,158,161,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,11,3,16,NA,NA,NA,"lab","col",170,5,1,4,16,42.96
"25.10_c_1","control","25","10","4",7,11123.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,158,161,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,11,3,16,NA,NA,NA,"lab","col",170,5,1,4,16,217.19
"25.10_c_1","control","25","10","5",11,11123.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,158,161,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,11,3,16,NA,NA,NA,"lab","col",170,5,1,4,16,1636.02
"25.10_c_1","control","25","10","end",16,11123.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,158,161,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,11,3,16,NA,NA,NA,"lab","col",170,5,1,4,16,11123.31
"25.10_c_10","control","25","10","3",5,12050.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,162,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,4,18,NA,NA,NA,"lab","col",171,5,1,4,18,37.05
"25.10_c_10","control","25","10","4",9,12050.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,162,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,4,18,NA,NA,NA,"lab","col",171,5,1,4,18,377.78
"25.10_c_10","control","25","10","5",13,12050.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,162,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,4,18,NA,NA,NA,"lab","col",171,5,1,4,18,1943.33
"25.10_c_10","control","25","10","end",18,12050.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,162,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,4,18,NA,NA,NA,"lab","col",171,5,1,4,18,12050.66
"25.10_c_11","control","25","10","3",5,11901.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,17,NA,NA,NA,"lab","col",170,5,1,4,17,57.92
"25.10_c_11","control","25","10","4",8,11901.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,17,NA,NA,NA,"lab","col",170,5,1,4,17,315.95
"25.10_c_11","control","25","10","5",12,11901.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,17,NA,NA,NA,"lab","col",170,5,1,4,17,1981.43
"25.10_c_11","control","25","10","end",17,11901.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,17,NA,NA,NA,"lab","col",170,5,1,4,17,11901.21
"25.10_c_12","control","25","10","3",5,10299.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,166,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,13,3,19,NA,NA,NA,"lab","col",172,6,1,5,19,65.93
"25.10_c_12","control","25","10","4",8,10299.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,166,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,13,3,19,NA,NA,NA,"lab","col",172,6,1,5,19,197.13
"25.10_c_12","control","25","10","5",13,10299.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,166,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,13,3,19,NA,NA,NA,"lab","col",172,6,1,5,19,1377.21
"25.10_c_12","control","25","10","end",19,10299.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,166,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,13,3,19,NA,NA,NA,"lab","col",172,6,1,5,19,10299.51
"25.10_c_13","control","25","10","3",5,10668.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,17,NA,NA,NA,"lab","col",170,5,1,4,17,46.72
"25.10_c_13","control","25","10","4",8,10668.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,17,NA,NA,NA,"lab","col",170,5,1,4,17,359.63
"25.10_c_13","control","25","10","5",12,10668.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,17,NA,NA,NA,"lab","col",170,5,1,4,17,1703.64
"25.10_c_13","control","25","10","end",17,10668.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,17,NA,NA,NA,"lab","col",170,5,1,4,17,10668.78
"25.10_c_14","control","25","10","3",5,12473.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,17,NA,NA,NA,"lab","col",170,5,1,4,17,86.18
"25.10_c_14","control","25","10","4",8,12473.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,17,NA,NA,NA,"lab","col",170,5,1,4,17,380.28
"25.10_c_14","control","25","10","5",12,12473.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,17,NA,NA,NA,"lab","col",170,5,1,4,17,2519.82
"25.10_c_14","control","25","10","end",17,12473.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,17,NA,NA,NA,"lab","col",170,5,1,4,17,12473.73
"25.10_c_15","control","25","10","3",5,10274.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,166,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,13,3,19,NA,NA,NA,"lab","col",172,6,1,5,19,60.62
"25.10_c_15","control","25","10","4",8,10274.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,166,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,13,3,19,NA,NA,NA,"lab","col",172,6,1,5,19,179.58
"25.10_c_15","control","25","10","5",13,10274.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,166,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,13,3,19,NA,NA,NA,"lab","col",172,6,1,5,19,1431.04
"25.10_c_15","control","25","10","end",19,10274.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,166,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,13,3,19,NA,NA,NA,"lab","col",172,6,1,5,19,10274.52
"25.10_c_16","control","25","10","3",5,11310.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,13,3,18,NA,NA,NA,"lab","col",171,5,1,5,18,35.55
"25.10_c_16","control","25","10","4",8,11310.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,13,3,18,NA,NA,NA,"lab","col",171,5,1,5,18,213.43
"25.10_c_16","control","25","10","5",13,11310.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,13,3,18,NA,NA,NA,"lab","col",171,5,1,5,18,2064.46
"25.10_c_16","control","25","10","end",18,11310.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,13,3,18,NA,NA,NA,"lab","col",171,5,1,5,18,11310.59
"25.10_c_17","control","25","10","3",5,11430.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,162,166,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,4,17,NA,NA,NA,"lab","col",170,4,1,4,17,29.27
"25.10_c_17","control","25","10","4",9,11430.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,162,166,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,4,17,NA,NA,NA,"lab","col",170,4,1,4,17,267.52
"25.10_c_17","control","25","10","5",13,11430.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,162,166,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,4,17,NA,NA,NA,"lab","col",170,4,1,4,17,2233.55
"25.10_c_17","control","25","10","end",17,11430.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,162,166,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,4,17,NA,NA,NA,"lab","col",170,4,1,4,17,11430.85
"25.10_c_18","control","25","10","3",5,9831.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,163,168,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,15,5,21,NA,NA,NA,"lab","col",174,6,1,5,21,33.4
"25.10_c_18","control","25","10","4",10,9831.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,163,168,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,15,5,21,NA,NA,NA,"lab","col",174,6,1,5,21,193.92
"25.10_c_18","control","25","10","5",15,9831.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,163,168,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,15,5,21,NA,NA,NA,"lab","col",174,6,1,5,21,1378.81
"25.10_c_18","control","25","10","end",21,9831.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,163,168,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,15,5,21,NA,NA,NA,"lab","col",174,6,1,5,21,9831.64
"25.10_c_19","control","25","10","3",5,10000.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,162,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,4,18,NA,NA,NA,"lab","col",171,5,1,4,18,41.53
"25.10_c_19","control","25","10","4",9,10000.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,162,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,4,18,NA,NA,NA,"lab","col",171,5,1,4,18,299.41
"25.10_c_19","control","25","10","5",13,10000.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,162,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,4,18,NA,NA,NA,"lab","col",171,5,1,4,18,1484.79
"25.10_c_19","control","25","10","end",18,10000.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,162,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,4,18,NA,NA,NA,"lab","col",171,5,1,4,18,10000.54
"25.10_c_2","control","25","10","3",5,10764.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,13,3,18,NA,NA,NA,"lab","col",171,5,1,5,18,41.29
"25.10_c_2","control","25","10","4",8,10764.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,13,3,18,NA,NA,NA,"lab","col",171,5,1,5,18,200.34
"25.10_c_2","control","25","10","5",13,10764.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,13,3,18,NA,NA,NA,"lab","col",171,5,1,5,18,1783.08
"25.10_c_2","control","25","10","end",18,10764.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,13,3,18,NA,NA,NA,"lab","col",171,5,1,5,18,10764.25
"25.10_c_20","control","25","10","3",5,10603.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,162,166,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,4,19,NA,NA,NA,"lab","col",172,6,1,4,19,37.57
"25.10_c_20","control","25","10","4",9,10603.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,162,166,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,4,19,NA,NA,NA,"lab","col",172,6,1,4,19,269.74
"25.10_c_20","control","25","10","5",13,10603.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,162,166,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,4,19,NA,NA,NA,"lab","col",172,6,1,4,19,1259.46
"25.10_c_20","control","25","10","end",19,10603.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,162,166,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,4,19,NA,NA,NA,"lab","col",172,6,1,4,19,10603.11
"25.10_c_21","control","25","10","3",5,10070.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,163,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,12,4,17,NA,NA,NA,"lab","col",171,5,1,3,17,62.54
"25.10_c_21","control","25","10","4",9,10070.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,163,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,12,4,17,NA,NA,NA,"lab","col",171,5,1,3,17,300.18
"25.10_c_21","control","25","10","5",12,10070.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,163,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,12,4,17,NA,NA,NA,"lab","col",171,5,1,3,17,1645.97
"25.10_c_21","control","25","10","end",17,10070.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,163,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,12,4,17,NA,NA,NA,"lab","col",171,5,1,3,17,10070.57
"25.10_c_22","control","25","10","3",6,11110.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,159,162,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,12,3,17,NA,NA,NA,"lab","col",170,5,1,3,17,89.65
"25.10_c_22","control","25","10","4",9,11110.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,159,162,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,12,3,17,NA,NA,NA,"lab","col",170,5,1,3,17,389.02
"25.10_c_22","control","25","10","5",12,11110.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,159,162,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,12,3,17,NA,NA,NA,"lab","col",170,5,1,3,17,1614.56
"25.10_c_22","control","25","10","end",17,11110.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,159,162,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,12,3,17,NA,NA,NA,"lab","col",170,5,1,3,17,11110.59
"25.10_c_23","control","25","10","3",5,10285.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,163,168,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,14,4,20,NA,NA,NA,"lab","col",174,6,1,5,20,50.88
"25.10_c_23","control","25","10","4",9,10285.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,163,168,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,14,4,20,NA,NA,NA,"lab","col",174,6,1,5,20,406.55
"25.10_c_23","control","25","10","5",14,10285.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,163,168,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,14,4,20,NA,NA,NA,"lab","col",174,6,1,5,20,1767.91
"25.10_c_23","control","25","10","end",20,10285.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,163,168,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,14,4,20,NA,NA,NA,"lab","col",174,6,1,5,20,10285.36
"25.10_c_24","control","25","10","3",5,11569.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,164,172,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,18,5,23,NA,NA,NA,"lab","col",177,5,1,8,23,33.84
"25.10_c_24","control","25","10","4",10,11569.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,164,172,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,18,5,23,NA,NA,NA,"lab","col",177,5,1,8,23,101.93
"25.10_c_24","control","25","10","5",18,11569.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,164,172,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,18,5,23,NA,NA,NA,"lab","col",177,5,1,8,23,2293.57
"25.10_c_24","control","25","10","end",23,11569.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,164,172,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,18,5,23,NA,NA,NA,"lab","col",177,5,1,8,23,11569.42
"25.10_c_25","control","25","10","3",5,9287.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,162,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,17,NA,NA,NA,"lab","col",171,5,1,4,17,68.92
"25.10_c_25","control","25","10","4",8,9287.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,162,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,17,NA,NA,NA,"lab","col",171,5,1,4,17,295.35
"25.10_c_25","control","25","10","5",12,9287.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,162,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,17,NA,NA,NA,"lab","col",171,5,1,4,17,1931.91
"25.10_c_25","control","25","10","end",17,9287.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,162,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,17,NA,NA,NA,"lab","col",171,5,1,4,17,9287.36
"25.10_c_26","control","25","10","3",5,10186.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,162,166,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,16,NA,NA,NA,"lab","col",170,4,1,4,16,71.73
"25.10_c_26","control","25","10","4",8,10186.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,162,166,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,16,NA,NA,NA,"lab","col",170,4,1,4,16,247.47
"25.10_c_26","control","25","10","5",12,10186.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,162,166,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,16,NA,NA,NA,"lab","col",170,4,1,4,16,2055.22
"25.10_c_26","control","25","10","end",16,10186.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,162,166,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,16,NA,NA,NA,"lab","col",170,4,1,4,16,10186.64
"25.10_c_27","control","25","10","3",5,10873.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,163,167,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,4,17,NA,NA,NA,"lab","col",171,4,1,4,17,68.56
"25.10_c_27","control","25","10","4",9,10873.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,163,167,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,4,17,NA,NA,NA,"lab","col",171,4,1,4,17,387.06
